Date,Close
2005-02-09,45.46
2005-02-10,47.1
2005-02-11,47.16
2005-02-14,47.44
2005-02-15,47.26
2005-02-16,48.33
2005-02-17,47.54
2005-02-18,48.35
2005-02-22,51.15
2005-02-23,51.17
2005-02-24,51.39
2005-02-25,51.49
2005-02-28,51.75
2005-03-01,51.68
2005-03-02,53.05
2005-03-03,53.57
2005-03-04,53.78
2005-03-07,53.89
2005-03-08,54.59
2005-03-09,54.77
2005-03-10,53.54
2005-03-11,54.43
2005-03-14,54.95
2005-03-15,55.05
2005-03-16,56.46
2005-03-17,56.4
2005-03-18,56.72
2005-03-21,56.62
2005-03-22,56.03
2005-03-23,53.81
2005-03-24,54.84
2005-03-28,54.05
2005-03-29,54.23
2005-03-30,53.99
2005-03-31,55.4
2005-04-01,57.27
2005-04-04,57.01
2005-04-05,56.04
2005-04-06,55.85
2005-04-07,54.11
2005-04-08,53.32
2005-04-11,53.71
2005-04-12,51.86
2005-04-13,50.22
2005-04-14,51.13
2005-04-15,50.49
2005-04-18,50.37
2005-04-19,52.29
2005-04-20,52.44
2005-04-21,54.2
2005-04-22,55.39
2005-04-25,54.57
2005-04-26,54.2
2005-04-27,51.61
2005-04-28,51.77
2005-04-29,49.72
2005-05-02,50.92
2005-05-03,49.5
2005-05-04,50.13
2005-05-05,50.83
2005-05-06,50.96
2005-05-09,52.03
2005-05-10,52.07
2005-05-11,50.45
2005-05-12,48.54
2005-05-13,48.67
2005-05-16,48.61
2005-05-17,48.97
2005-05-18,47.25
2005-05-19,46.92
2005-05-20,46.8
2005-05-23,49.16
2005-05-24,49.67
2005-05-25,50.98
2005-05-26,51.01
2005-05-27,51.85
2005-05-31,51.97
2005-06-01,54.6
2005-06-02,53.63
2005-06-03,55.03
2005-06-06,54.49
2005-06-07,53.76
2005-06-08,52.54
2005-06-09,54.28
2005-06-10,53.54
2005-06-13,55.62
2005-06-14,55.0
2005-06-15,55.57
2005-06-16,56.58
2005-06-17,58.47
2005-06-20,59.37
2005-06-21,58.9
2005-06-22,58.09
2005-06-23,59.42
2005-06-24,59.84
2005-06-27,60.54
2005-06-28,58.2
2005-06-29,57.26
2005-06-30,56.5
2005-07-01,58.75
2005-07-05,59.59
2005-07-06,61.28
2005-07-07,60.73
2005-07-08,59.63
2005-07-11,58.92
2005-07-12,60.62
2005-07-13,60.01
2005-07-14,57.8
2005-07-15,58.09
2005-07-18,57.32
2005-07-19,57.46
2005-07-20,56.72
2005-07-21,57.13
2005-07-22,58.65
2005-07-25,59.0
2005-07-26,59.2
2005-07-27,59.11
2005-07-28,59.94
2005-07-29,60.57
2005-08-01,61.57
2005-08-02,61.89
2005-08-03,60.86
2005-08-04,61.38
2005-08-05,62.31
2005-08-08,63.94
2005-08-09,63.07
2005-08-10,64.9
2005-08-11,65.8
2005-08-12,66.86
2005-08-15,66.27
2005-08-16,66.08
2005-08-17,63.25
2005-08-18,63.27
2005-08-19,65.35
2005-08-22,65.45
2005-08-23,65.71
2005-08-24,67.32
2005-08-25,67.49
2005-08-26,66.13
2005-08-29,67.2
2005-08-30,69.81
2005-08-31,68.94
2005-09-01,69.47
2005-09-02,67.57
2005-09-06,65.96
2005-09-07,64.37
2005-09-08,64.49
2005-09-09,64.08
2005-09-12,63.34
2005-09-13,63.11
2005-09-14,65.09
2005-09-15,64.75
2005-09-16,63.0
2005-09-19,67.39
2005-09-20,66.23
2005-09-21,66.8
2005-09-22,66.5
2005-09-23,64.19
2005-09-26,65.82
2005-09-27,65.07
2005-09-28,66.35
2005-09-29,66.79
2005-09-30,66.24
2005-10-03,65.47
2005-10-04,63.9
2005-10-05,62.79
2005-10-06,61.36
2005-10-07,61.84
2005-10-10,61.8
2005-10-11,63.53
2005-10-12,64.12
2005-10-13,63.08
2005-10-14,62.63
2005-10-17,64.36
2005-10-18,63.2
2005-10-19,62.41
2005-10-20,61.03
2005-10-21,60.63
2005-10-24,60.32
2005-10-25,62.44
2005-10-26,60.66
2005-10-27,61.09
2005-10-28,61.22
2005-10-31,59.76
2005-11-01,59.85
2005-11-02,59.75
2005-11-03,61.78
2005-11-04,60.58
2005-11-07,59.47
2005-11-08,59.71
2005-11-09,58.93
2005-11-10,57.8
2005-11-11,57.53
2005-11-14,57.69
2005-11-15,56.98
2005-11-16,57.88
2005-11-17,56.34
2005-11-18,56.14
2005-11-21,57.7
2005-11-22,58.84
2005-11-23,58.71
2005-11-28,57.36
2005-11-29,56.5
2005-11-30,57.32
2005-12-01,58.47
2005-12-02,59.32
2005-12-05,59.91
2005-12-06,59.94
2005-12-07,59.21
2005-12-08,60.66
2005-12-09,59.39
2005-12-12,61.3
2005-12-13,61.37
2005-12-14,60.85
2005-12-15,59.99
2005-12-16,58.06
2005-12-19,57.34
2005-12-20,57.98
2005-12-21,58.56
2005-12-22,58.28
2005-12-23,58.43
2005-12-27,58.16
2005-12-28,59.82
2005-12-29,60.32
2005-12-30,61.04
2006-01-03,63.14
2006-01-04,63.42
2006-01-05,62.79
2006-01-06,64.21
2006-01-09,63.5
2006-01-10,63.37
2006-01-11,63.94
2006-01-12,63.94
2006-01-13,63.92
2006-01-17,66.31
2006-01-18,65.73
2006-01-19,66.83
2006-01-20,68.35
2006-01-23,68.1
2006-01-24,67.06
2006-01-25,65.85
2006-01-26,66.26
2006-01-27,67.76
2006-01-30,68.35
2006-01-31,67.92
2006-02-01,66.56
2006-02-02,64.68
2006-02-03,65.37
2006-02-06,65.11
2006-02-07,63.09
2006-02-08,62.55
2006-02-09,62.62
2006-02-10,61.84
2006-02-13,61.24
2006-02-14,59.57
2006-02-15,57.65
2006-02-16,58.46
2006-02-17,59.88
2006-02-21,61.1
2006-02-22,61.01
2006-02-23,60.54
2006-02-24,62.91
2006-02-27,61.0
2006-02-28,61.41
2006-03-01,61.97
2006-03-02,63.36
2006-03-03,63.67
2006-03-06,62.41
2006-03-07,61.58
2006-03-08,60.02
2006-03-09,60.47
2006-03-10,59.96
2006-03-13,61.77
2006-03-14,63.1
2006-03-15,62.17
2006-03-16,63.58
2006-03-17,62.77
2006-03-20,60.42
2006-03-21,60.57
2006-03-22,61.77
2006-03-23,63.91
2006-03-24,64.26
2006-03-27,64.16
2006-03-28,66.07
2006-03-29,66.45
2006-03-30,67.15
2006-03-31,66.63
2006-04-03,66.74
2006-04-04,66.23
2006-04-05,67.07
2006-04-06,67.94
2006-04-07,67.39
2006-04-10,68.74
2006-04-11,68.98
2006-04-12,68.62
2006-04-13,69.32
2006-04-17,70.4
2006-04-18,71.35
2006-04-19,72.17
2006-04-20,71.95
2006-04-21,75.17
2006-04-24,73.33
2006-04-25,72.88
2006-04-26,71.93
2006-04-27,70.97
2006-04-28,71.88
2006-05-01,73.7
2006-05-02,74.61
2006-05-03,72.28
2006-05-04,69.94
2006-05-05,70.19
2006-05-08,69.77
2006-05-09,70.69
2006-05-10,72.13
2006-05-11,73.32
2006-05-12,72.04
2006-05-15,69.41
2006-05-16,69.53
2006-05-17,68.69
2006-05-18,69.45
2006-05-19,68.53
2006-05-22,69.23
2006-05-23,71.76
2006-05-24,69.86
2006-05-25,71.32
2006-05-26,71.37
2006-05-30,72.03
2006-05-31,71.29
2006-06-01,70.34
2006-06-02,72.33
2006-06-05,72.6
2006-06-06,72.5
2006-06-07,70.82
2006-06-08,70.35
2006-06-09,71.63
2006-06-12,70.36
2006-06-13,68.56
2006-06-14,69.14
2006-06-15,69.5
2006-06-16,69.88
2006-06-19,68.98
2006-06-20,68.94
2006-06-21,70.33
2006-06-22,70.84
2006-06-23,70.87
2006-06-26,71.8
2006-06-27,71.92
2006-06-28,72.19
2006-06-29,73.52
2006-06-30,73.93
2006-07-03,73.93
2006-07-05,75.19
2006-07-06,75.14
2006-07-07,74.09
2006-07-10,73.61
2006-07-11,74.16
2006-07-12,74.95
2006-07-13,76.7
2006-07-14,77.03
2006-07-17,75.3
2006-07-18,73.54
2006-07-19,72.66
2006-07-20,73.08
2006-07-21,74.43
2006-07-24,75.05
2006-07-25,73.75
2006-07-26,73.94
2006-07-27,74.54
2006-07-28,73.24
2006-07-31,74.4
2006-08-01,74.91
2006-08-02,75.81
2006-08-03,75.46
2006-08-04,74.76
2006-08-07,76.98
2006-08-08,76.31
2006-08-09,76.35
2006-08-10,74.0
2006-08-11,74.35
2006-08-14,73.53
2006-08-15,73.05
2006-08-16,71.89
2006-08-17,70.06
2006-08-18,71.14
2006-08-21,72.45
2006-08-22,72.63
2006-08-23,71.76
2006-08-24,72.36
2006-08-25,72.51
2006-08-28,70.61
2006-08-29,69.71
2006-08-30,70.03
2006-08-31,70.26
2006-09-01,69.19
2006-09-05,68.6
2006-09-06,67.5
2006-09-07,67.32
2006-09-08,66.25
2006-09-11,65.61
2006-09-12,63.76
2006-09-13,63.97
2006-09-14,63.22
2006-09-15,63.33
2006-09-18,63.8
2006-09-19,61.66
2006-09-20,60.46
2006-09-21,61.59
2006-09-22,60.55
2006-09-25,61.45
2006-09-26,61.01
2006-09-27,62.96
2006-09-28,62.76
2006-09-29,62.91
2006-10-02,61.03
2006-10-03,58.68
2006-10-04,59.41
2006-10-05,60.03
2006-10-06,59.76
2006-10-09,59.96
2006-10-10,58.52
2006-10-11,57.59
2006-10-12,57.86
2006-10-13,58.57
2006-10-16,59.94
2006-10-17,58.93
2006-10-18,57.65
2006-10-19,58.5
2006-10-20,56.82
2006-10-23,58.81
2006-10-24,59.35
2006-10-25,61.4
2006-10-26,60.36
2006-10-27,60.75
2006-10-30,58.36
2006-10-31,58.73
2006-11-01,58.71
2006-11-02,57.88
2006-11-03,59.14
2006-11-06,60.02
2006-11-07,58.93
2006-11-08,59.83
2006-11-09,61.16
2006-11-10,59.59
2006-11-13,58.58
2006-11-14,58.28
2006-11-15,58.76
2006-11-16,56.26
2006-11-17,55.81
2006-11-20,58.8
2006-11-21,60.17
2006-11-22,59.24
2006-11-24,59.24
2006-11-27,60.32
2006-11-28,60.99
2006-11-29,62.46
2006-11-30,63.13
2006-12-01,63.43
2006-12-04,62.44
2006-12-05,62.43
2006-12-06,62.19
2006-12-07,62.49
2006-12-08,62.03
2006-12-11,61.22
2006-12-12,61.02
2006-12-13,61.37
2006-12-14,62.51
2006-12-15,63.43
2006-12-18,62.21
2006-12-19,63.15
2006-12-20,63.72
2006-12-21,62.66
2006-12-22,62.41
2006-12-26,61.1
2006-12-27,60.34
2006-12-28,60.53
2006-12-29,61.05
2007-01-02,61.05
2007-01-03,58.32
2007-01-04,55.59
2007-01-05,56.31
2007-01-08,56.09
2007-01-09,55.64
2007-01-10,54.02
2007-01-11,51.88
2007-01-12,52.99
2007-01-16,51.21
2007-01-17,52.24
2007-01-18,50.48
2007-01-19,51.99
2007-01-22,51.13
2007-01-23,55.04
2007-01-24,55.37
2007-01-25,54.23
2007-01-26,55.42
2007-01-29,54.01
2007-01-30,56.97
2007-01-31,58.14
2007-02-01,57.3
2007-02-02,59.02
2007-02-05,58.74
2007-02-06,58.88
2007-02-07,57.71
2007-02-08,59.71
2007-02-09,59.89
2007-02-12,57.81
2007-02-13,59.06
2007-02-14,58.0
2007-02-15,57.99
2007-02-16,59.39
2007-02-20,58.07
2007-02-21,60.07
2007-02-22,60.95
2007-02-23,61.14
2007-02-26,61.39
2007-02-27,61.46
2007-02-28,61.79
2007-03-01,62.0
2007-03-02,61.64
2007-03-05,60.07
2007-03-06,60.69
2007-03-07,61.82
2007-03-08,61.64
2007-03-09,60.05
2007-03-12,58.91
2007-03-13,57.93
2007-03-14,58.16
2007-03-15,57.55
2007-03-16,57.11
2007-03-19,56.59
2007-03-20,56.73
2007-03-21,59.61
2007-03-22,61.69
2007-03-23,62.28
2007-03-26,62.91
2007-03-27,62.93
2007-03-28,64.08
2007-03-29,66.03
2007-03-30,65.87
2007-04-02,65.94
2007-04-03,64.64
2007-04-04,64.38
2007-04-05,64.28
2007-04-09,61.51
2007-04-10,61.89
2007-04-11,62.01
2007-04-12,63.85
2007-04-13,63.63
2007-04-16,63.61
2007-04-17,63.1
2007-04-18,63.13
2007-04-19,61.83
2007-04-20,63.38
2007-04-23,65.89
2007-04-24,64.58
2007-04-25,65.84
2007-04-26,65.06
2007-04-27,66.46
2007-04-30,65.71
2007-05-01,64.4
2007-05-02,63.68
2007-05-03,63.19
2007-05-04,61.93
2007-05-07,61.47
2007-05-08,62.26
2007-05-09,61.55
2007-05-10,61.81
2007-05-11,62.37
2007-05-14,62.46
2007-05-15,63.17
2007-05-16,62.55
2007-05-17,64.86
2007-05-18,64.94
2007-05-21,66.27
2007-05-22,64.97
2007-05-23,65.77
2007-05-24,64.18
2007-05-25,65.2
2007-05-29,63.15
2007-05-30,63.49
2007-05-31,64.01
2007-06-01,65.08
2007-06-04,66.21
2007-06-05,65.61
2007-06-06,65.96
2007-06-07,66.93
2007-06-08,64.76
2007-06-11,65.97
2007-06-12,65.35
2007-06-13,66.26
2007-06-14,67.65
2007-06-15,68.0
2007-06-18,69.09
2007-06-19,69.1
2007-06-20,68.19
2007-06-21,68.65
2007-06-22,69.14
2007-06-25,69.18
2007-06-26,67.77
2007-06-27,68.97
2007-06-28,69.57
2007-06-29,70.68
2007-07-02,71.09
2007-07-03,71.41
2007-07-05,71.81
2007-07-06,72.81
2007-07-09,72.19
2007-07-10,72.81
2007-07-11,72.56
2007-07-12,72.5
2007-07-13,73.93
2007-07-16,74.15
2007-07-17,74.02
2007-07-18,75.05
2007-07-19,75.92
2007-07-20,75.57
2007-07-23,74.89
2007-07-24,73.56
2007-07-25,75.88
2007-07-26,74.95
2007-07-27,77.02
2007-07-30,76.83
2007-07-31,78.21
2007-08-01,76.53
2007-08-02,76.86
2007-08-03,75.48
2007-08-06,72.06
2007-08-07,72.42
2007-08-08,72.15
2007-08-09,71.59
2007-08-10,71.47
2007-08-13,71.62
2007-08-14,72.38
2007-08-15,73.33
2007-08-16,71.0
2007-08-17,71.98
2007-08-20,71.12
2007-08-21,69.47
2007-08-22,69.26
2007-08-23,69.83
2007-08-24,71.09
2007-08-27,71.97
2007-08-28,71.73
2007-08-29,73.51
2007-08-30,73.36
2007-08-31,74.04
2007-09-04,75.08
2007-09-05,75.73
2007-09-06,76.3
2007-09-07,76.7
2007-09-10,77.49
2007-09-11,78.23
2007-09-12,79.91
2007-09-13,80.09
2007-09-14,79.1
2007-09-17,80.57
2007-09-18,81.51
2007-09-19,81.93
2007-09-20,83.32
2007-09-21,81.62
2007-09-24,80.95
2007-09-25,79.53
2007-09-26,80.3
2007-09-27,82.88
2007-09-28,81.66
2007-10-01,80.24
2007-10-02,80.05
2007-10-03,79.94
2007-10-04,81.44
2007-10-05,81.22
2007-10-08,79.02
2007-10-09,80.26
2007-10-10,81.3
2007-10-11,83.08
2007-10-12,83.69
2007-10-15,86.13
2007-10-16,87.61
2007-10-17,87.4
2007-10-18,89.47
2007-10-19,88.6
2007-10-22,87.56
2007-10-23,85.27
2007-10-24,87.1
2007-10-25,90.46
2007-10-26,91.86
2007-10-29,93.53
2007-10-30,90.38
2007-10-31,94.53
2007-11-01,93.49
2007-11-02,95.93
2007-11-05,93.98
2007-11-06,96.7
2007-11-07,96.37
2007-11-08,95.46
2007-11-09,96.32
2007-11-12,94.62
2007-11-13,91.17
2007-11-14,94.09
2007-11-15,93.43
2007-11-16,95.1
2007-11-19,94.64
2007-11-20,98.03
2007-11-21,97.29
2007-11-23,98.18
2007-11-26,97.7
2007-11-27,94.42
2007-11-28,90.62
2007-11-29,91.01
2007-11-30,88.71
2007-12-03,89.31
2007-12-04,88.32
2007-12-05,87.49
2007-12-06,90.23
2007-12-07,88.28
2007-12-10,87.86
2007-12-11,90.02
2007-12-12,94.39
2007-12-13,92.25
2007-12-14,91.27
2007-12-17,90.63
2007-12-18,90.49
2007-12-19,91.24
2007-12-20,91.06
2007-12-21,93.31
2007-12-24,94.13
2007-12-26,95.97
2007-12-27,96.62
2007-12-28,96.0
2007-12-31,95.98
2008-01-02,99.62
2008-01-03,99.18
2008-01-04,97.91
2008-01-07,95.09
2008-01-08,96.33
2008-01-09,95.67
2008-01-10,93.71
2008-01-11,92.69
2008-01-14,94.2
2008-01-15,91.9
2008-01-16,90.84
2008-01-17,90.13
2008-01-18,90.57
2008-01-22,89.85
2008-01-23,86.99
2008-01-24,89.41
2008-01-25,90.71
2008-01-28,90.99
2008-01-29,91.64
2008-01-30,92.33
2008-01-31,91.75
2008-02-01,88.96
2008-02-04,90.02
2008-02-05,88.41
2008-02-06,87.14
2008-02-07,88.11
2008-02-08,91.77
2008-02-11,93.59
2008-02-12,92.78
2008-02-13,93.27
2008-02-14,95.46
2008-02-15,95.5
2008-02-19,100.01
2008-02-20,100.74
2008-02-21,98.23
2008-02-22,98.81
2008-02-25,99.23
2008-02-26,100.88
2008-02-27,99.64
2008-02-28,102.59
2008-02-29,101.84
2008-03-03,102.45
2008-03-04,99.52
2008-03-05,104.52
2008-03-06,105.47
2008-03-07,105.15
2008-03-10,107.9
2008-03-11,108.75
2008-03-12,109.92
2008-03-13,110.33
2008-03-14,110.21
2008-03-17,105.68
2008-03-18,109.42
2008-03-19,104.48
2008-03-20,101.84
2008-03-24,100.86
2008-03-25,101.22
2008-03-26,105.9
2008-03-27,107.58
2008-03-28,105.62
2008-03-31,101.58
2008-04-01,100.98
2008-04-02,104.83
2008-04-03,103.83
2008-04-04,106.23
2008-04-07,109.09
2008-04-08,108.5
2008-04-09,110.87
2008-04-10,110.11
2008-04-11,110.14
2008-04-14,111.76
2008-04-15,113.79
2008-04-16,114.93
2008-04-17,114.86
2008-04-18,116.69
2008-04-21,117.48
2008-04-22,119.37
2008-04-23,118.3
2008-04-24,116.06
2008-04-25,118.52
2008-04-28,118.75
2008-04-29,115.63
2008-04-30,113.46
2008-05-01,112.52
2008-05-02,116.32
2008-05-05,119.97
2008-05-06,121.84
2008-05-07,123.53
2008-05-08,123.69
2008-05-09,125.96
2008-05-12,124.23
2008-05-13,125.8
2008-05-14,124.22
2008-05-15,124.12
2008-05-16,126.29
2008-05-19,127.05
2008-05-20,129.07
2008-05-21,133.17
2008-05-22,130.81
2008-05-23,132.19
2008-05-27,128.85
2008-05-28,131.03
2008-05-29,126.62
2008-05-30,127.35
2008-06-02,127.76
2008-06-03,124.31
2008-06-04,122.3
2008-06-05,127.79
2008-06-06,138.54
2008-06-09,134.35
2008-06-10,131.31
2008-06-11,136.38
2008-06-12,136.74
2008-06-13,134.86
2008-06-16,134.61
2008-06-17,134.01
2008-06-18,136.68
2008-06-19,131.93
2008-06-20,134.62
2008-06-23,136.74
2008-06-24,137.0
2008-06-25,134.55
2008-06-26,139.64
2008-06-27,140.21
2008-06-30,140.0
2008-07-01,140.97
2008-07-02,143.57
2008-07-03,145.29
2008-07-07,141.37
2008-07-08,136.04
2008-07-09,136.05
2008-07-10,141.65
2008-07-11,145.08
2008-07-14,145.18
2008-07-15,138.74
2008-07-16,134.6
2008-07-17,129.29
2008-07-18,128.88
2008-07-21,131.04
2008-07-22,127.95
2008-07-23,124.44
2008-07-24,125.49
2008-07-25,123.26
2008-07-28,124.73
2008-07-29,122.19
2008-07-30,126.77
2008-07-31,124.08
2008-08-01,125.1
2008-08-04,121.41
2008-08-05,119.17
2008-08-06,118.58
2008-08-07,120.02
2008-08-08,115.2
2008-08-11,114.45
2008-08-12,113.01
2008-08-13,116.0
2008-08-14,115.01
2008-08-15,113.77
2008-08-18,112.87
2008-08-19,114.53
2008-08-20,114.98
2008-08-21,121.18
2008-08-22,114.59
2008-08-25,115.11
2008-08-26,116.27
2008-08-27,118.15
2008-08-28,115.59
2008-08-29,115.46
2008-09-02,109.71
2008-09-03,109.35
2008-09-04,107.89
2008-09-05,106.23
2008-09-08,106.34
2008-09-09,103.26
2008-09-10,102.58
2008-09-11,100.87
2008-09-12,101.18
2008-09-15,95.71
2008-09-16,91.15
2008-09-17,97.16
2008-09-18,97.88
2008-09-19,104.55
2008-09-22,120.92
2008-09-23,106.61
2008-09-24,105.73
2008-09-25,108.02
2008-09-26,106.89
2008-09-29,96.37
2008-09-30,100.64
2008-10-01,98.53
2008-10-02,93.97
2008-10-03,93.88
2008-10-06,87.81
2008-10-07,90.06
2008-10-08,88.95
2008-10-09,86.59
2008-10-10,77.7
2008-10-13,81.19
2008-10-14,78.63
2008-10-15,74.54
2008-10-16,69.85
2008-10-17,71.85
2008-10-20,74.25
2008-10-21,70.89
2008-10-22,66.75
2008-10-23,67.84
2008-10-24,64.15
2008-10-27,63.22
2008-10-28,62.73
2008-10-29,67.5
2008-10-30,65.96
2008-10-31,67.81
2008-11-03,63.91
2008-11-04,70.53
2008-11-05,65.3
2008-11-06,60.77
2008-11-07,61.04
2008-11-10,62.41
2008-11-11,59.33
2008-11-12,56.16
2008-11-13,58.24
2008-11-14,57.04
2008-11-17,54.95
2008-11-18,54.39
2008-11-19,53.62
2008-11-20,49.62
2008-11-21,49.93
2008-11-24,54.5
2008-11-25,50.77
2008-11-26,54.44
2008-11-28,54.43
2008-12-01,49.28
2008-12-02,46.96
2008-12-03,46.79
2008-12-04,43.67
2008-12-05,40.81
2008-12-08,43.71
2008-12-09,42.07
2008-12-10,43.52
2008-12-11,47.98
2008-12-12,46.28
2008-12-15,44.51
2008-12-16,43.6
2008-12-17,40.06
2008-12-18,36.22
2008-12-19,33.87
2008-12-22,39.91
2008-12-23,38.98
2008-12-24,35.35
2008-12-26,37.71
2008-12-29,40.02
2008-12-30,39.03
2008-12-31,44.6
2009-01-02,46.34
2009-01-05,48.81
2009-01-06,48.58
2009-01-07,42.63
2009-01-08,41.7
2009-01-09,40.83
2009-01-12,37.59
2009-01-13,37.78
2009-01-14,37.28
2009-01-15,35.4
2009-01-16,36.51
2009-01-20,38.74
2009-01-21,43.55
2009-01-22,43.67
2009-01-23,46.47
2009-01-26,45.73
2009-01-27,41.58
2009-01-28,42.16
2009-01-29,41.44
2009-01-30,41.68
2009-02-02,40.08
2009-02-03,40.78
2009-02-04,40.32
2009-02-05,41.17
2009-02-06,40.17
2009-02-09,39.56
2009-02-10,37.55
2009-02-11,35.94
2009-02-12,33.98
2009-02-13,37.51
2009-02-17,34.93
2009-02-18,34.62
2009-02-19,39.48
2009-02-20,38.94
2009-02-23,38.44
2009-02-24,39.96
2009-02-25,42.5
2009-02-26,45.22
2009-02-27,44.76
2009-03-02,40.15
2009-03-03,41.65
2009-03-04,45.38
2009-03-05,43.61
2009-03-06,45.52
2009-03-09,47.07
2009-03-10,45.71
2009-03-11,42.33
2009-03-12,47.03
2009-03-13,46.25
2009-03-16,47.35
2009-03-17,49.16
2009-03-18,48.14
2009-03-19,51.61
2009-03-20,51.06
2009-03-23,53.8
2009-03-24,53.98
2009-03-25,52.77
2009-03-26,54.34
2009-03-27,52.38
2009-03-30,48.41
2009-03-31,49.66
2009-04-01,48.39
2009-04-02,52.64
2009-04-03,52.51
2009-04-06,51.05
2009-04-07,49.15
2009-04-08,49.38
2009-04-09,52.24
2009-04-13,50.05
2009-04-14,49.41
2009-04-15,49.25
2009-04-16,49.98
2009-04-17,50.33
2009-04-20,45.88
2009-04-21,46.51
2009-04-22,48.85
2009-04-23,49.62
2009-04-24,51.55
2009-04-27,50.14
2009-04-28,49.92
2009-04-29,50.97
2009-04-30,51.12
2009-05-01,53.2
2009-05-04,54.47
2009-05-05,53.84
2009-05-06,56.34
2009-05-07,56.71
2009-05-08,58.63
2009-05-11,58.5
2009-05-12,58.85
2009-05-13,58.02
2009-05-14,58.62
2009-05-15,56.34
2009-05-18,59.03
2009-05-19,59.65
2009-05-20,62.04
2009-05-21,61.05
2009-05-22,61.67
2009-05-26,62.45
2009-05-27,63.45
2009-05-28,65.08
2009-05-29,66.31
2009-06-01,68.58
2009-06-02,68.55
2009-06-03,66.12
2009-06-04,68.81
2009-06-05,68.44
2009-06-08,68.09
2009-06-09,70.01
2009-06-10,71.33
2009-06-11,72.68
2009-06-12,72.04
2009-06-15,70.62
2009-06-16,70.47
2009-06-17,71.03
2009-06-18,71.37
2009-06-19,69.55
2009-06-22,66.93
2009-06-23,69.24
2009-06-24,68.67
2009-06-25,70.23
2009-06-26,69.16
2009-06-29,71.49
2009-06-30,69.89
2009-07-01,69.31
2009-07-02,66.73
2009-07-06,64.05
2009-07-07,62.93
2009-07-08,60.14
2009-07-09,60.41
2009-07-10,59.89
2009-07-13,59.69
2009-07-14,59.52
2009-07-15,61.54
2009-07-16,62.02
2009-07-17,63.56
2009-07-20,63.98
2009-07-21,64.72
2009-07-22,65.4
2009-07-23,67.16
2009-07-24,68.05
2009-07-27,68.38
2009-07-28,67.23
2009-07-29,63.35
2009-07-30,66.94
2009-07-31,69.45
2009-08-03,71.58
2009-08-04,71.42
2009-08-05,71.97
2009-08-06,71.94
2009-08-07,70.93
2009-08-10,70.6
2009-08-11,69.45
2009-08-12,70.16
2009-08-13,70.52
2009-08-14,67.51
2009-08-17,66.75
2009-08-18,69.19
2009-08-19,72.42
2009-08-20,72.54
2009-08-21,73.89
2009-08-24,74.37
2009-08-25,72.05
2009-08-26,71.43
2009-08-27,72.49
2009-08-28,72.74
2009-08-31,69.96
2009-09-01,68.05
2009-09-02,68.05
2009-09-03,67.96
2009-09-04,68.02
2009-09-08,71.1
2009-09-09,71.31
2009-09-10,71.94
2009-09-11,69.29
2009-09-14,68.86
2009-09-15,70.93
2009-09-16,72.51
2009-09-17,72.47
2009-09-18,72.04
2009-09-21,69.71
2009-09-22,71.55
2009-09-23,68.97
2009-09-24,65.89
2009-09-25,66.02
2009-09-28,66.84
2009-09-29,66.71
2009-09-30,70.61
2009-10-01,70.82
2009-10-02,69.95
2009-10-05,70.41
2009-10-06,70.88
2009-10-07,69.57
2009-10-08,71.69
2009-10-09,71.77
2009-10-12,73.27
2009-10-13,74.15
2009-10-14,75.18
2009-10-15,77.58
2009-10-16,78.53
2009-10-19,79.61
2009-10-20,79.09
2009-10-21,81.37
2009-10-22,81.19
2009-10-23,80.5
2009-10-26,78.68
2009-10-27,79.55
2009-10-28,77.46
2009-10-29,79.87
2009-10-30,77.0
2009-11-02,78.13
2009-11-03,79.6
2009-11-04,80.4
2009-11-05,79.62
2009-11-06,77.43
2009-11-09,79.43
2009-11-10,79.05
2009-11-11,79.28
2009-11-12,76.94
2009-11-13,76.35
2009-11-16,78.9
2009-11-17,79.14
2009-11-18,79.58
2009-11-19,77.46
2009-11-20,76.72
2009-11-23,77.56
2009-11-24,76.02
2009-11-25,77.96
2009-11-27,76.05
2009-11-30,77.28
2009-12-01,78.37
2009-12-02,76.6
2009-12-03,76.46
2009-12-04,75.47
2009-12-07,73.93
2009-12-08,72.62
2009-12-09,70.67
2009-12-10,70.54
2009-12-11,69.87
2009-12-14,69.51
2009-12-15,70.69
2009-12-16,72.66
2009-12-17,72.65
2009-12-18,73.36
2009-12-21,72.47
2009-12-22,74.4
2009-12-23,76.67
2009-12-24,78.05
2009-12-28,78.77
2009-12-29,78.87
2009-12-30,79.28
2009-12-31,79.36
2010-01-04,81.51
2010-01-05,81.77
2010-01-06,83.18
2010-01-07,82.66
2010-01-08,82.75
2010-01-11,82.52
2010-01-12,80.79
2010-01-13,79.65
2010-01-14,79.39
2010-01-15,78.0
2010-01-19,79.02
2010-01-20,77.62
2010-01-21,76.08
2010-01-22,74.54
2010-01-25,75.26
2010-01-26,74.71
2010-01-27,73.67
2010-01-28,73.64
2010-01-29,72.89
2010-02-01,74.43
2010-02-02,77.23
2010-02-03,76.98
2010-02-04,73.14
2010-02-05,71.19
2010-02-08,71.89
2010-02-09,73.75
2010-02-10,74.52
2010-02-11,75.28
2010-02-12,74.13
2010-02-16,77.01
2010-02-17,77.33
2010-02-18,79.06
2010-02-19,79.81
2010-02-22,80.16
2010-02-23,78.86
2010-02-24,80.0
2010-02-25,78.17
2010-02-26,79.66
2010-03-01,78.7
